event_ticker,milestone_id,away_code,home_code,game_dir,play_by_play_csv,game_stats_json,candles_csv,milestone_details_json,error,game_start_ts,game_end_ts,candle_rows,game_date,split
KXNBAGAME-26APR10PHXLAL,5d81e289-a35d-480d-ae2e-52c4da08e72a,PHX,LAL,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10PHXLAL,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10PHXLAL/KXNBAGAME-26APR10PHXLAL_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10PHXLAL/KXNBAGAME-26APR10PHXLAL_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10PHXLAL/KXNBAGAME-26APR10PHXLAL_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10PHXLAL/KXNBAGAME-26APR10PHXLAL_milestone_details.json,,1775875247.0,1775883542.0,289.0,2026-04-10,train
KXNBAGAME-26APR10NOPBOS,b8264690-5d70-49e5-8dfd-6dbac6c5d6a4,NOP,BOS,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10NOPBOS,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10NOPBOS/KXNBAGAME-26APR10NOPBOS_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10NOPBOS/KXNBAGAME-26APR10NOPBOS_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10NOPBOS/KXNBAGAME-26APR10NOPBOS_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10NOPBOS/KXNBAGAME-26APR10NOPBOS_milestone_details.json,,1775864483.0,1775872153.0,237.0,2026-04-10,train
KXNBAGAME-26APR10CLEATL,a6cac80b-3b21-440d-be06-7432fea23b73,CLE,ATL,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10CLEATL,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10CLEATL/KXNBAGAME-26APR10CLEATL_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10CLEATL/KXNBAGAME-26APR10CLEATL_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10CLEATL/KXNBAGAME-26APR10CLEATL_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR10CLEATL/KXNBAGAME-26APR10CLEATL_milestone_details.json,,1775862779.0,1775871049.0,285.0,2026-04-10,train
KXNBAGAME-26APR12CHANYK,96a499cb-88a5-4d72-8669-8e0162a77a95,CHA,NYK,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12CHANYK,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12CHANYK/KXNBAGAME-26APR12CHANYK_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12CHANYK/KXNBAGAME-26APR12CHANYK_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12CHANYK/KXNBAGAME-26APR12CHANYK_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12CHANYK/KXNBAGAME-26APR12CHANYK_milestone_details.json,,1776031882.0,1776039377.0,259.0,2026-04-12,train
KXNBAGAME-26APR12DETIND,b830172d-270b-44db-aa93-e85fdcc5881c,DET,IND,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12DETIND,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12DETIND/KXNBAGAME-26APR12DETIND_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12DETIND/KXNBAGAME-26APR12DETIND_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12DETIND/KXNBAGAME-26APR12DETIND_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12DETIND/KXNBAGAME-26APR12DETIND_milestone_details.json,,1776031873.0,1776039906.0,276.0,2026-04-12,train
KXNBAGAME-26APR12MILPHI,87592994-649e-485e-a87a-6649d593a90d,MIL,PHI,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12MILPHI,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12MILPHI/KXNBAGAME-26APR12MILPHI_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12MILPHI/KXNBAGAME-26APR12MILPHI_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12MILPHI/KXNBAGAME-26APR12MILPHI_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12MILPHI/KXNBAGAME-26APR12MILPHI_milestone_details.json,,1776031863.0,1776039407.0,258.0,2026-04-12,train
KXNBAGAME-26APR12DENSAS,a07651b2-f694-4469-b0ef-79c2856f2372,DEN,SAS,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12DENSAS,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12DENSAS/KXNBAGAME-26APR12DENSAS_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12DENSAS/KXNBAGAME-26APR12DENSAS_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12DENSAS/KXNBAGAME-26APR12DENSAS_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12DENSAS/KXNBAGAME-26APR12DENSAS_milestone_details.json,pbp has no wall_clock column (API returned untimestamped PBP),,,,2026-04-12,train
KXNBAGAME-26APR12BKNTOR,a853e72e-847a-4b54-afab-0ad1249e2705,BKN,TOR,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12BKNTOR,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12BKNTOR/KXNBAGAME-26APR12BKNTOR_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12BKNTOR/KXNBAGAME-26APR12BKNTOR_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12BKNTOR/KXNBAGAME-26APR12BKNTOR_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12BKNTOR/KXNBAGAME-26APR12BKNTOR_milestone_details.json,,1776031954.0,1776039941.0,273.0,2026-04-12,train
KXNBAGAME-26APR12PHXOKC,85029a21-1634-4852-972c-376d0fd4096c,PHX,OKC,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12PHXOKC,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12PHXOKC/KXNBAGAME-26APR12PHXOKC_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12PHXOKC/KXNBAGAME-26APR12PHXOKC_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12PHXOKC/KXNBAGAME-26APR12PHXOKC_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12PHXOKC/KXNBAGAME-26APR12PHXOKC_milestone_details.json,,1776040829.0,1776047765.0,243.0,2026-04-12,train
KXNBAGAME-26APR12MEMHOU,14f65ad4-28c0-4800-8249-2d48d28f5b07,MEM,HOU,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12MEMHOU,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12MEMHOU/KXNBAGAME-26APR12MEMHOU_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12MEMHOU/KXNBAGAME-26APR12MEMHOU_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12MEMHOU/KXNBAGAME-26APR12MEMHOU_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12MEMHOU/KXNBAGAME-26APR12MEMHOU_milestone_details.json,,1776040884.0,1776048151.0,246.0,2026-04-12,train
KXNBAGAME-26APR12NOPMIN,fbbdb614-df6f-40d1-b520-bc98be8b44ec,NOP,MIN,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12NOPMIN,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12NOPMIN/KXNBAGAME-26APR12NOPMIN_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12NOPMIN/KXNBAGAME-26APR12NOPMIN_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12NOPMIN/KXNBAGAME-26APR12NOPMIN_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12NOPMIN/KXNBAGAME-26APR12NOPMIN_milestone_details.json,,1776040892.0,1776049546.0,299.0,2026-04-12,train
KXNBAGAME-26APR12SACPOR,2a6a3a16-7f04-4d7e-97eb-6ea058edac27,SAC,POR,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12SACPOR,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12SACPOR/KXNBAGAME-26APR12SACPOR_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12SACPOR/KXNBAGAME-26APR12SACPOR_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12SACPOR/KXNBAGAME-26APR12SACPOR_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12SACPOR/KXNBAGAME-26APR12SACPOR_milestone_details.json,,1776041001.0,1776048612.0,265.0,2026-04-12,train
KXNBAGAME-26APR12WASCLE,9d6f3d1d-f3ef-4164-a0a9-a666532b943f,WAS,CLE,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12WASCLE,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12WASCLE/KXNBAGAME-26APR12WASCLE_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12WASCLE/KXNBAGAME-26APR12WASCLE_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12WASCLE/KXNBAGAME-26APR12WASCLE_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12WASCLE/KXNBAGAME-26APR12WASCLE_milestone_details.json,,1776031839.0,1776039477.0,263.0,2026-04-12,train
KXNBAGAME-26APR12ATLMIA,be041e88-d336-4c98-8355-9de8e24ac092,ATL,MIA,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12ATLMIA,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12ATLMIA/KXNBAGAME-26APR12ATLMIA_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12ATLMIA/KXNBAGAME-26APR12ATLMIA_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12ATLMIA/KXNBAGAME-26APR12ATLMIA_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12ATLMIA/KXNBAGAME-26APR12ATLMIA_milestone_details.json,,1776031878.0,1776039147.0,254.0,2026-04-12,train
KXNBAGAME-26APR12UTALAL,564eb625-afa1-4ea4-823d-01f185b1c02c,UTA,LAL,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12UTALAL,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12UTALAL/KXNBAGAME-26APR12UTALAL_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12UTALAL/KXNBAGAME-26APR12UTALAL_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12UTALAL/KXNBAGAME-26APR12UTALAL_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12UTALAL/KXNBAGAME-26APR12UTALAL_milestone_details.json,,1776040830.0,1776048525.0,268.0,2026-04-12,train
KXNBAGAME-26APR12CHIDAL,909ef743-feee-4fd5-a3b0-e119d924f5fe,CHI,DAL,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12CHIDAL,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12CHIDAL/KXNBAGAME-26APR12CHIDAL_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12CHIDAL/KXNBAGAME-26APR12CHIDAL_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12CHIDAL/KXNBAGAME-26APR12CHIDAL_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12CHIDAL/KXNBAGAME-26APR12CHIDAL_milestone_details.json,,1776040850.0,1776048503.0,266.0,2026-04-12,train
KXNBAGAME-26APR12ORLBOS,1526b914-46f8-4f80-a0c8-2a5068c98dc4,ORL,BOS,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12ORLBOS,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12ORLBOS/KXNBAGAME-26APR12ORLBOS_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12ORLBOS/KXNBAGAME-26APR12ORLBOS_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12ORLBOS/KXNBAGAME-26APR12ORLBOS_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12ORLBOS/KXNBAGAME-26APR12ORLBOS_milestone_details.json,pbp has no wall_clock column (API returned untimestamped PBP),,,,2026-04-12,train
KXNBAGAME-26APR12GSWLAC,ba84edc3-4971-45c0-8747-25ce2f0187e5,GSW,LAC,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12GSWLAC,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12GSWLAC/KXNBAGAME-26APR12GSWLAC_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12GSWLAC/KXNBAGAME-26APR12GSWLAC_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12GSWLAC/KXNBAGAME-26APR12GSWLAC_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR12GSWLAC/KXNBAGAME-26APR12GSWLAC_milestone_details.json,,1776040892.0,1776049016.0,284.0,2026-04-12,train
KXNBAGAME-26APR14PORPHX,e0144d0e-0a08-48dc-8c59-c3940435253b,POR,PHX,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR14PORPHX,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR14PORPHX/KXNBAGAME-26APR14PORPHX_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR14PORPHX/KXNBAGAME-26APR14PORPHX_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR14PORPHX/KXNBAGAME-26APR14PORPHX_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR14PORPHX/KXNBAGAME-26APR14PORPHX_milestone_details.json,pbp has no wall_clock column (API returned untimestamped PBP),,,,2026-04-14,train
KXNBAGAME-26APR14MIACHA,f5b6e77a-3ce2-44a4-8e32-bc2d817a3611,MIA,CHA,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR14MIACHA,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR14MIACHA/KXNBAGAME-26APR14MIACHA_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR14MIACHA/KXNBAGAME-26APR14MIACHA_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR14MIACHA/KXNBAGAME-26APR14MIACHA_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR14MIACHA/KXNBAGAME-26APR14MIACHA_milestone_details.json,,1776210064.0,1776219793.0,332.0,2026-04-14,train
KXNBAGAME-26APR15GSWLAC,11f8c61a-1fee-4a25-aef6-fbb174611b92,GSW,LAC,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR15GSWLAC,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR15GSWLAC/KXNBAGAME-26APR15GSWLAC_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR15GSWLAC/KXNBAGAME-26APR15GSWLAC_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR15GSWLAC/KXNBAGAME-26APR15GSWLAC_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR15GSWLAC/KXNBAGAME-26APR15GSWLAC_milestone_details.json,pbp has no wall_clock column (API returned untimestamped PBP),,,,2026-04-15,train
KXNBAGAME-26APR15ORLPHI,59e35d88-0b14-4042-aea9-6f75972731bb,ORL,PHI,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR15ORLPHI,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR15ORLPHI/KXNBAGAME-26APR15ORLPHI_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR15ORLPHI/KXNBAGAME-26APR15ORLPHI_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR15ORLPHI/KXNBAGAME-26APR15ORLPHI_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR15ORLPHI/KXNBAGAME-26APR15ORLPHI_milestone_details.json,,1776296447.0,1776305694.0,318.0,2026-04-15,train
KXNBAGAME-26APR17CHAORL,c183808b-e417-4422-915d-9effcd7317c7,CHA,ORL,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR17CHAORL,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR17CHAORL/KXNBAGAME-26APR17CHAORL_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR17CHAORL/KXNBAGAME-26APR17CHAORL_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR17CHAORL/KXNBAGAME-26APR17CHAORL_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR17CHAORL/KXNBAGAME-26APR17CHAORL_milestone_details.json,,1776469251.0,1776478923.0,334.0,2026-04-17,val
KXNBAGAME-26APR17GSWPHX,d97f41cf-a433-4b30-92b8-11f257437256,GSW,PHX,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR17GSWPHX,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR17GSWPHX/KXNBAGAME-26APR17GSWPHX_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR17GSWPHX/KXNBAGAME-26APR17GSWPHX_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR17GSWPHX/KXNBAGAME-26APR17GSWPHX_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR17GSWPHX/KXNBAGAME-26APR17GSWPHX_milestone_details.json,pbp has no wall_clock column (API returned untimestamped PBP),,,,2026-04-17,val
KXNBAGAME-26APR18HOULAL,18b15ed7-a151-4bf1-b7d9-4677d8f59ff5,HOU,LAL,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR18HOULAL,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR18HOULAL/KXNBAGAME-26APR18HOULAL_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR18HOULAL/KXNBAGAME-26APR18HOULAL_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR18HOULAL/KXNBAGAME-26APR18HOULAL_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR18HOULAL/KXNBAGAME-26APR18HOULAL_milestone_details.json,pbp has no wall_clock column (API returned untimestamped PBP),,,,2026-04-18,val
KXNBAGAME-26APR18MINDEN,98e4d52f-75cc-4499-9f2d-c8f45d94d0bc,MIN,DEN,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR18MINDEN,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR18MINDEN/KXNBAGAME-26APR18MINDEN_kalshi_pbp.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR18MINDEN/KXNBAGAME-26APR18MINDEN_kalshi_game_stats.json,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR18MINDEN/KXNBAGAME-26APR18MINDEN_kalshi_candles_1min.csv,/Users/chanukya/devops-copilot/.kalshi/nba_playoffs_2026/.autoresearch_nba/data/KXNBAGAME-26APR18MINDEN/KXNBAGAME-26APR18MINDEN_milestone_details.json,,1776541293.0,1776550500.0,316.0,2026-04-18,val
